,Document,tokenizedDocument,dm1,dm2,dm3,dm4,dm5,dm6,dm7,dm8,dm9,dm10,dm11,dm12,dm13,dm14,dm15,dm16,dm17,dm18,dm19,dm20,dm21,dm22,dm23,dm24,dm25,dm26,dm27,dm28,dm29,dm30,dm31,dm32,dm33,dm34,dm35,dm36,dm37,dm38,dm39,dm40,dm41,dm42,dm43,dm44,dm45,dm46,dm47,dm48,dm49,dm50,dm51,dm52,dm53,dm54,dm55,dm56,dm57,dm58,dm59,dm60,dm61,dm62,dm63,dm64,dm65,dm66,dm67,dm68,dm69,dm70,dm71,dm72,dm73,dm74,dm75,dm76,dm77,dm78,dm79,dm80,dm81,dm82,dm83,dm84,dm85,dm86,dm87,dm88,dm89,dm90,dm91,dm92,dm93,dm94,dm95,dm96,dm97,dm98,dm99,dm100
67, 명령어 해석기가 명령을 실행하는 코드를 포함하는 경우도 있음– 명령어 개수가 프로그램 크기를 결정,명령어 해석기 명령 실행 코드 포함 경우 명령어 개수 프로그램 크기 결정,0.0010891196,0.0006632586,-0.0006291909,-0.00032810302,0.0016530273,-0.0024492573,0.0036018812,0.002209709,-0.00080186594,-0.0017117969,0.0010542208,0.0028585054,0.0026605227,-0.00028228408,0.0035158745,-0.0007593826,0.0017670743,-0.004272384,-0.0014598945,0.00093235925,0.00107591,-0.00012847496,0.00070729875,-0.0009922151,-0.0018781393,-5.724651e-05,-0.0006555457,-0.003696067,0.0020633903,-0.00024082977,0.003483782,-0.0034629453,-8.610049e-05,-0.0009306602,0.0006634117,0.003152104,-0.0023770141,-0.00063109625,0.0013202649,-0.0042767487,-0.0006347529,-0.0003559932,0.0010798858,0.004556048,0.00031947202,0.0011769491,-0.0019010811,0.00075655105,0.0014989236,0.0007923464,-0.0021377965,-0.0020596664,-0.0025241524,-0.0033290936,-0.0001632148,0.003070894,0.003304245,0.00088061346,0.0026760977,0.0004906927,0.0005220707,0.00044294161,0.0023726395,0.00043393948,-0.0012426786,0.004077812,-0.0017638901,0.00036208273,-0.004965975,0.00050669495,-0.0013312419,-0.00057236396,-0.0007536667,-0.0005463661,0.0016415492,-0.0018544514,0.0013229178,0.00083849474,-0.004609152,-0.002551123,-0.0020823053,0.0010144571,3.2585085e-05,0.0030626184,0.0021304248,-0.0014034513,0.00092593266,9.352765e-05,0.0022340068,-0.0026801713,-0.00033547048,-0.0030393812,-1.1749798e-05,0.0011970198,0.00055749284,0.00063588674,-0.001320815,-0.0010877865,0.0017548567,0.000259899
68, 시스템 프로그램으로 명령 구현 (UNIX)– 명령 해석기 프로그램 크기가 작아짐– 새로운 명령을 추가해도 셸을 변경시킬 필요가 없다 – 예 : rm file txt (p )명령해석기명령 명령 명령해석기명령 명령 ,시스템 프로그램 명령 구현 명령 해석기 프로그램 크기 명령 추가 셸 변경 필요 예 명령 해석기 명령 명령 명령 해석기 명령 명령,0.0031501486,-0.0037408073,-0.0034795522,0.0034937304,0.0023756507,-0.004712683,0.0019102772,0.0073892404,-0.0036465123,-0.004142485,-0.0014955974,-0.0007159206,2.4384659e-05,0.005568365,0.0038898836,-0.00063253345,0.0012060567,0.00049568526,0.0016979162,0.0034272266,0.001604692,-0.0027558152,-0.0009980772,-0.0017828059,0.0033573057,-0.0018060788,-0.0023859348,0.002089621,0.0021496182,-0.0006944521,0.0045999023,-0.0028514364,-0.001307757,-0.0021636863,0.00017795444,0.0012779724,0.0016694651,0.0031862552,0.0039548157,-0.005241838,-0.0024092752,-0.0031585314,0.0016423517,0.0029572516,-9.799574e-05,0.0011011392,-0.0028400524,0.0016677259,0.0033389824,-0.0018005514,-0.0024823486,-0.0023389948,-0.003063627,-0.0023947735,0.00021704304,0.005244718,-0.001929767,-0.0010715234,0.003860836,0.0006782538,-0.0012704825,0.0048663197,0.0038892252,0.0034282499,-0.0030320825,0.0048223087,0.0023388092,0.0056060296,-0.0018603316,0.00054352486,0.0040841848,-0.0014159034,0.002148661,0.00044982583,0.0064918795,-0.0018627594,-0.0013622746,0.0034006594,-0.0044543506,-0.002915076,-0.0014811504,-0.0005555665,0.0007887349,0.0018144508,0.004382197,-5.824511e-05,0.0014413038,0.0019433144,0.00022237706,-0.0041967356,0.0014746358,-0.0026393563,0.00406838,0.0030153885,0.0013661322,0.00215083,0.001794767,-0.0036660095,0.0040039388,0.00058500876
69,사용자 인터페이스 – GUI,사용자 인터페이스,0.0034225655,0.001033104,0.00035227905,-0.005145189,-3.0725263e-05,-0.0005454095,-0.0035893717,0.005191597,-0.006865438,-0.0013554955,0.0017759805,-0.0042379336,0.009049853,-0.0012960548,0.0058096475,-0.00088957464,0.0039487993,0.0027945214,-0.0028972067,-0.008183754,-0.0044870684,-0.003811129,0.0020635067,-0.006453759,0.00060928473,-0.00045915577,0.0036934856,0.00066417735,-0.00053583295,0.004093666,0.0014290765,-0.003095,0.0011147484,0.0020049298,-0.001382461,0.0023344622,0.0010739424,0.00014170527,-0.002454353,-0.001650803,-0.0038369996,-0.00016988686,-0.0035041226,0.0072204676,-0.00084971613,-0.0014892332,-0.0009536949,-0.002154475,-0.005491756,0.00015205648,-0.0014660886,-0.0025366961,-0.0074454546,-0.0029486988,-0.003440416,-0.0026781233,-0.003383379,-0.00271327,-0.0007844381,0.00032689574,-0.0019989323,-0.0035758861,0.00532208,0.0015608974,-0.009588942,0.0075962488,0.00015228754,-0.00041585718,-0.0025242725,0.0020926965,0.0034090355,0.007050735,0.0009835521,0.0056201024,6.567e-05,0.009357102,0.007979128,-0.0027910168,-0.0037140101,0.003487773,0.003165257,0.00012777606,-0.0012674716,0.004637251,-0.004577997,-0.00061374577,-0.0048511033,-0.001018916,0.008052342,0.0022023185,0.0024630032,0.0039427076,0.0038461396,0.0011019428,0.0019783576,0.003154858,0.008017385,-0.003130509,0.0062650274,-0.007818642
70, 사용자 친화적인 상징 인터페이스(metaphor interface),사용자 친 적 상징 인터페이스,0.004308441,0.0026517257,0.00053661456,-0.0017156329,0.004822595,0.002434996,-0.0011420567,0.0034118674,-0.0058361646,-0.0026211576,-0.0020136535,0.0015912307,0.0015189035,0.001785012,0.00078993826,-0.0016091702,0.001092859,0.0022937467,-0.0006939066,-0.0066916724,-0.004265174,0.00029145624,-0.003574194,-0.0039475644,-0.0009084481,-0.0020274394,0.0021673357,-0.00055543345,0.0025019264,0.0035096314,0.002288393,0.0044986783,0.0030047016,0.0005179939,-0.002150938,0.004078529,0.0026370382,-0.0020012225,-0.003115384,-0.0020809986,-0.0025283059,0.0006742374,-0.001825769,0.0022062229,0.00036135956,-0.0028192895,-0.0007751122,-0.0008596789,-0.0013902036,-0.0017075117,-0.001093948,-0.002129795,-0.0059836884,0.0008690132,-0.0017880921,-0.0028548047,-0.0015404386,-0.0009833777,0.0029933932,-0.0028257228,0.0016472335,-0.0008430795,0.0017489664,0.0006635145,-0.0053118537,0.0018572181,0.002452358,0.0028177912,-0.0022623204,-0.00057190773,-0.0005787134,0.0043133684,0.0014168407,0.0012009162,0.003118668,0.0032170436,0.005054664,0.00014442869,-0.00053418276,0.0011713252,0.0010542247,0.002780323,0.0015469014,-0.00028021517,-0.0033064787,0.0019487122,-0.0041197883,0.0025719113,0.0059379824,-0.0025069402,0.003582038,0.003477349,0.0034557695,0.00074919895,0.0008346108,-0.0016409811,0.0055548223,0.0005358951,0.0020160233,-0.0037927995
71,"마우스, 키보드와 모니터 사용",마우스 키 보드 모니터 사용,0.0014394425,0.0012599253,-0.0038973298,7.190113e-05,-0.0030468076,-0.0039649373,-0.0010602676,-0.0016643519,0.0006735946,-0.002037122,0.0020863744,-0.0011461116,-0.0018103343,0.0007884816,-0.0022060594,-0.00077834795,-0.0031012741,-0.0040309583,0.00037811557,-0.0017522838,0.0020232643,-0.0025164466,-0.0015349109,0.0018834167,-0.00097029784,-0.0025581936,-0.0040892675,-0.0024141679,0.0015287123,-0.0025837587,0.0060446654,0.0043529575,-0.003447408,0.0025365953,-0.001785021,-0.0012089079,0.0031701934,-0.0013174968,-0.0019660858,-0.0015903073,0.0036093416,-0.0014276704,-0.0012932678,0.0010474356,0.0007454501,0.0020768913,-0.0017911402,0.0001647477,0.0033721419,0.0045848866,-0.00065399765,0.0022312407,-0.002655654,0.0074398573,-0.0020195092,0.00040818437,0.0015664139,0.0016676249,-0.0013917042,0.0027969927,0.0053049247,0.001482907,0.00429284,0.0008156136,-0.005820108,-0.0019587288,-0.0034744965,-0.0056378124,-0.0038379165,0.0016793819,-0.00058417657,0.003811182,-0.0006816204,0.0008385903,0.0008105729,-0.00021588418,-0.00015970506,-0.0014535078,0.00032545358,0.00071146415,0.0022661716,0.000944634,-0.0029395972,0.0013085166,0.00077533006,0.0023541658,-0.0029549433,0.0011707589,0.0019252214,0.0033457333,-0.0013135083,0.0037472306,0.0010559112,0.0013662975,0.0044952165,-0.003039389,-0.004646736,0.002278462,0.002350766,-0.0009195535
72,"아이콘이 파일, 프로그램, 액션 등을 표시",아이콘 파일 프로그램 액션 등 표시,0.0017320459,0.00042924535,0.0008706658,-0.00010395414,1.9735307e-05,-0.001492741,-0.00020627829,0.0005394356,0.0005013838,-0.003941857,-0.000142987,0.0023324382,0.0036429865,-0.0010900664,0.0005891984,-0.0014955297,0.0041229376,0.0014278151,-0.003155215,-0.0021566397,-0.0024285424,0.0005292727,0.0034981014,0.0009909233,-0.0015911863,-8.8741246e-05,-0.0012102801,0.002604543,0.0019676855,5.9625338e-05,0.0038563241,0.0017537518,-0.0024675236,0.0012083114,-0.00024882046,0.000150837,-0.00026764243,-0.0056959996,-0.002109951,-0.0010591403,0.0015320461,0.0021295478,0.0046307174,-0.00021982193,-0.00094603375,0.0008337677,-0.0026668303,-0.0022553848,0.0008741102,0.00019538961,0.002971399,-0.0023786472,-0.0053265286,-0.0027156577,-0.0006632565,-0.0008382654,-0.0017288469,0.00038523026,-0.002531778,-0.0010371289,0.005518117,0.00053967617,0.0037381866,-0.00029199384,-0.0006112595,0.0010194457,0.00039429194,-0.0034996683,-0.0025904016,-0.0023212575,0.0011275136,0.0033179778,0.0010336823,0.003666899,0.0005812491,-0.00203704,-0.0008310163,0.0036098813,-0.004251466,0.0027232962,0.0010272405,0.0024421145,-0.0024632602,-0.0014357073,-0.0030831126,-0.000676729,0.0024708635,0.0005948489,-0.0016891405,0.0005862729,-0.0038197055,-0.00237204,0.0026697295,-0.0027427818,0.0018916628,-0.0014664835,0.00029930798,-0.0030516004,-0.0038765918,-0.0011802533
73,"인터페이스 내의 대상에 대한 다양한 마우스 버튼으로 다수의 행위가발생한다(정보 제공, 선택사항, 실행, 폴더 열기 등)",인터페이스 내의 대상 대한 마우스 버튼 다수 행위 발생 정보 제공 선택 사항 실행 폴더 열기 등,-0.0006848045,0.0011128727,0.002950409,-0.0008600889,-7.44616e-05,-0.0026830367,0.001619274,0.0023784442,-0.00023934615,-0.0021811072,0.0007215368,-0.0036344447,-0.0016441965,-0.0010183604,-0.0015855876,-3.8406157e-05,-0.0019097612,-0.0021197349,-0.0015202343,-0.00395691,0.0007910881,5.071436e-05,0.0017465785,-0.0016850493,-0.0012287924,0.0008241751,-0.00017575087,-0.0010566612,0.001060115,-0.0013505529,0.0010979972,-2.3181461e-05,-0.0011737283,-0.00022666709,-0.0005995414,0.0033811836,0.0016908994,-0.00014458023,-0.0024996102,-0.003439727,-0.0012214679,-0.0012392421,-0.0013116422,0.0024540997,0.00015931093,-0.0017090765,-0.000842885,-0.00048760933,0.0005537196,0.00058630307,-0.0011228594,-0.0016802865,-0.0010658264,-0.0020262732,-0.0013670219,0.00058752834,0.00066075556,-0.0006580988,-0.00074145454,-0.0011780827,0.000438171,0.0005986917,0.0018334826,-0.0029194402,6.9598434e-05,0.0024315396,-0.0010842865,0.000316274,-0.0015155952,-0.002149242,-0.0010963412,0.0012894052,0.002834214,0.0010271997,-0.0006005961,-0.00012724646,-0.0005724757,-0.0022821412,-0.0014462069,0.00096753624,0.0015950183,-0.0013856044,-0.0016020238,-0.0008125111,-0.0009103372,0.0008603326,0.001507005,0.0006600422,0.00018851482,-0.00037445762,0.00040959066,-0.0006830244,0.0010198329,-0.0023778134,0.0021219484,0.00017186621,0.0029809575,-0.00021625496,-0.00041491745,-0.000622066
74, 년대 초 Xerox PARC 연구에서 시작,년대 초 연구 시작,0.001169278,0.00035915663,0.0007067432,-0.0041331667,0.0039020223,-0.00092149386,-0.0025914812,-3.1509888e-05,0.0048725447,-0.005692305,0.0031070816,-0.0027639268,0.0004805645,-0.0022908314,0.0011423179,0.003333325,-0.004435476,0.0005790973,-0.006062043,-0.0015031116,4.2274594e-05,0.0049884273,-0.0022349088,0.0009273398,-0.0051329443,0.0029953304,-0.0004284882,-0.00037337153,-0.0013236206,0.006379108,0.005110145,-0.0032635485,-0.0012455578,0.0011824733,-0.0016700248,0.0011958799,-0.0030121994,0.0031197676,0.00382323,-0.002757742,0.0039912825,0.002741063,-0.0020274357,-5.1674375e-05,0.004296522,-0.0034720358,-0.0008498193,-0.0036526583,0.001519881,-0.00068839197,0.00011652999,-0.005497257,-0.004933385,0.0036065814,-0.003572804,0.002414213,-0.0011212409,0.0026264482,0.0034137513,-0.003102378,0.0013483978,-0.0029480942,-0.0017675554,0.0015273283,-0.00013605691,-0.0023850617,0.009178728,-0.00594303,-0.0072923875,0.0021993627,0.0011970686,-0.003116823,0.0048858505,-0.0005468534,-0.0036671127,0.003116405,-0.0016535321,-0.0030229683,0.0013080428,0.00043435418,0.004210692,0.0028565389,-0.003275289,-0.003253151,0.0004446702,-0.0050125727,9.2680915e-05,2.4446985e-05,-0.0015966962,0.00013318262,-0.0006365329,0.007390664,0.002772198,-0.00028955296,0.0018513638,-0.0016103986,-0.0058936076,-3.629364e-06,0.0014504062,-0.0007000194
75, 많은 시스템은 CLI와 GUI 인터페이스를 모두 가지고 있다 ,시스템 인터페이스 모두 가지,0.003649684,-0.0017008232,0.0037114255,-0.0018619678,-0.0052323295,-0.007170841,-0.0011556183,0.0051967,-0.0012504918,-0.0025355234,0.002984765,-0.0012142154,-0.0010442062,0.0025030086,0.0027551902,0.0021215868,0.0018605526,-0.0034990362,-0.0054815835,-0.005655928,0.0035217141,-0.0005027715,0.0073823957,-0.0029200946,0.0016515983,0.00091224705,-0.0016082512,-0.0007235707,0.0026500453,0.0003303442,-0.0068715583,0.0043096878,0.004205996,-0.002975654,0.0016776114,-0.0016252099,-0.00015894463,-0.0009957966,-0.0016640921,-0.0017624443,-0.003153646,0.002264907,-0.0027702292,0.00010841712,0.0028460738,-0.0011301314,-0.005202828,0.0019672373,-0.00039933837,0.0043094726,-0.0030569353,9.65558e-05,-0.005020603,0.00036213372,0.005137705,-0.00014084659,-0.0021672053,-0.005503147,-0.0015126741,0.0043896916,-0.0006801732,-0.0010897553,-9.322923e-05,-0.0055854656,0.00092764455,0.0017820548,-0.003536005,-0.00037100166,-0.0022398117,0.0010931112,0.00022773645,0.0021646533,-0.00086225994,-0.0015835691,0.0019200782,0.0019212111,0.003961231,-0.0036081485,0.0004549583,-0.0015699561,-0.0009833078,0.0044660736,0.0012584087,0.0014948896,-0.00073289394,0.0022952938,0.0017560159,0.0020147492,-0.0021686475,0.0048666513,0.0041342103,-0.0033764492,-0.003913221,-0.0020547532,0.0041983235,0.002291069,-0.0017218116,-0.0044390643,0.00029224367,-0.0004954812
76,Microsoft 윈도우는 CLI 명령어 셸을 가지고 있는 GUI이다 ,윈도우 명령어 셸 가지,-0.0016551593,0.0022676657,0.00034730163,0.0032766375,-0.0052528507,-0.0015414762,0.0035246685,-0.00038908795,0.0037658196,0.0016723138,-0.0010552165,0.00032229593,0.0021445416,-0.00027022732,0.0017281263,0.0023492319,-0.0020214939,-0.006760354,-0.0034183331,-0.002384062,-0.0030257732,0.0026031968,0.004616135,-0.006453655,-0.0019434075,0.001519934,-0.0026578333,-0.004473461,0.0060447166,0.00080805435,-0.0037416485,-0.0009655715,0.000792778,-0.00060785934,-0.0018618255,0.003461639,-0.004152091,-0.0025524246,-0.00039977254,0.00050113595,-0.00047772255,-0.0015373065,0.0016558531,-0.0017566013,0.000788901,0.0028635277,0.0003991928,-0.00023568215,-0.0006480174,-0.0007077523,0.0001627265,-0.00079983904,-0.0012449529,-0.000997677,-0.0010292176,0.0030040077,0.00089611043,-0.0040624994,-0.0015261293,0.0019421016,0.0008271379,-0.003493324,-3.2222597e-05,-0.00040312903,0.0035492578,-0.0020766456,-0.0020854345,0.0014493612,-0.0010885171,-0.003081771,-0.0017749701,-0.00094773294,-8.9549576e-05,-0.00345013,-0.00012916885,0.0033298188,0.0017701024,0.0011441219,0.0011290149,0.0011180965,-0.0024007636,-0.0005124953,-0.0038795606,-0.0016331328,0.00606126,-0.004762384,0.0012934785,0.0016736733,-0.0030754218,-0.0025367113,0.00026700494,-0.0023754046,-0.0030528496,-0.000981155,0.00015602144,-0.0013710809,-0.002693631,0.003193926,0.0013676346,0.0037260808
77,Apple Mac OS X는 UNIX 커널과 셸을 가지고 있는 Aqua GUI이다 ,커널 셸 가지,-0.0006340839,-0.0028115022,0.0039009647,0.004005648,-0.005547965,-0.004598518,0.0031488433,0.0023452556,-0.0002966316,-0.00049463427,0.0011680819,0.0018393863,0.0008826051,-0.001430569,0.002305872,0.00065130036,-0.0009769922,-0.0060633123,-0.0070301406,-0.0046896944,-0.0014739406,0.001086235,0.0071779517,-0.009355215,-5.9391605e-05,0.0027803483,-0.006700131,-8.366094e-05,0.0029465582,0.0014657449,-0.007526922,0.0022291779,-0.0023866897,-0.006163188,0.0025220988,-0.00067547744,-0.0024085096,0.0009408493,-0.004063498,0.0026843445,6.153621e-05,-0.0027191115,-0.0023507176,-0.0010973727,0.0062082796,0.0010863885,0.00047503307,0.00084639987,0.0027476046,0.00080606143,-0.0016005293,0.0007985346,0.0025942833,-0.0010149548,-0.0042295884,0.0028686307,-0.0054882043,-0.0043774154,-0.001131254,0.005898019,0.0019870228,-0.0048519745,0.00079143594,0.0021673143,0.0021435113,-0.0005631207,-0.0037152087,0.006133523,0.0024049415,-0.0031969869,-0.0019988432,-0.0005858289,0.0019270852,-0.004415527,-0.003207142,0.002361623,0.0052230814,-0.00095290417,0.00040343613,0.000106303865,-0.0019428259,0.0021374503,-0.0069045005,-0.0036497961,0.005367825,-0.004040166,0.0013049728,0.007883566,-0.0008197848,9.139511e-05,0.00011280528,-0.0050599594,-0.0047810003,-0.0008379703,0.003539707,0.0013851877,-3.212859e-05,0.0006868184,-0.0013663294,-0.00025304058
78,"Unix와 Linux는 선택적인 GUI(CDE, KDE, GNOME)를 가진 CLI이다   ",선택 를,0.004716472,0.005383467,-0.0041432176,-0.0017410897,3.0948548e-05,-0.0021091918,0.0076114754,0.0036256388,0.00071325386,0.0008581041,-0.001582966,-0.007874857,-0.0009313129,0.0013076966,-0.0034751513,0.001768776,-0.0049776384,0.002407529,-0.0006872073,-0.004968751,0.0009189863,0.000716737,-0.0024905547,0.0031353396,-0.0058943992,0.00084010675,0.0022478923,-0.0027171802,0.0022249026,-0.003193354,-0.00018554484,0.0031292893,0.0066784066,-0.00027115364,-0.0049388455,0.0029095039,0.008313637,0.008854367,-0.003362874,-0.00037860312,0.0002649522,0.0041411202,0.0030231217,0.0028721816,0.0059744087,-0.0021512203,0.0020321535,-0.0021863938,0.0018191173,0.0043970724,-0.0036568122,0.0050057,0.000474005,-0.0077614733,-0.0018670787,-0.007372295,-0.00020410545,-0.00019128056,0.002045059,-0.004370075,0.000886915,0.0028252609,-0.0050217146,-0.004582077,0.003252016,-0.0053149844,0.0029685036,0.0060834927,-0.0052723503,-0.00483022,-0.0012736944,0.001852698,0.0017947531,0.0060391026,0.0048086187,0.0024590672,0.0034199492,-0.0020743958,-0.00051542814,0.002505928,-0.001139896,-0.004299064,-0.0020138177,-0.0044264477,0.0051009157,-0.0060642376,0.0038983105,0.00058388745,-0.002746699,-0.0016926402,-0.005849366,0.0026331511,0.005196265,0.002952447,0.009041302,0.0016423012,0.006205685,0.0040982887,-0.0013032387,0.002461241
79,터치스크린 인터페이스iPad touch screen,터치스크린 인터페이스,0.0032017329,-0.005371479,0.0071370667,-0.0065541267,-0.008096665,-0.004841582,-0.0041676946,0.0032383776,3.3464516e-05,-0.0050935317,0.003566135,-0.00022197166,0.0043322793,-0.000991352,-0.0012587835,0.0041107317,-0.0011637711,-0.004920994,0.006244905,-0.00044912007,-0.0043658623,-0.0002855308,0.002923327,-0.004130466,-0.0009869572,0.006177339,-0.0020466447,-0.00049637654,-1.1257594e-05,0.0065514864,-0.0003506092,0.000276559,0.0068084495,0.0056387107,0.001384034,0.0021206525,-0.002289407,-0.0030862424,-0.006320522,0.0014217661,-0.0017637929,-0.0030754285,-0.007578807,0.0038545744,0.0011266766,-0.0033637106,0.0002857668,-0.00046258027,-0.0025641327,-0.0024963666,-0.006452787,0.0029160834,-0.0028023052,0.0020015074,-0.0018570748,-0.00040224043,-0.0068920585,0.0018496992,0.0016008262,-0.00027059298,-0.008975689,-0.000112096895,0.005735523,-0.00024815905,-0.0023417717,0.0017217525,-0.003250506,-0.0048640165,0.0043750512,-0.0010508139,-0.00041272806,0.0065882197,-0.00434207,0.0023712274,-0.0018842164,0.0045220032,-0.001236927,-0.0037934245,-0.0038519038,0.0016917813,-0.0015681381,0.001824701,-0.0014298975,0.009071949,-0.0076611447,0.0034483755,3.9854785e-05,0.005066174,0.0050569316,-0.0011493617,0.00048812502,0.001437598,-0.0030190079,-5.0195493e-05,0.00051773037,0.00054599246,0.0073837233,-0.002822608,0.0025871312,-0.0069019105
80, 터치스크린 디바이스는 새로운인터페이스가 필요,터치스크린 디바이스 인터페이스 필요,0.0033402746,-0.0043536425,0.0041701724,-0.0012529838,-0.0043890183,-0.00042163132,-0.005367519,-0.0011995862,-0.0032309832,-0.0016246627,0.0013145183,-0.0029603485,0.003769838,7.289974e-05,-0.0025408925,0.0010755105,-0.0022598878,-0.0016240677,0.0027675633,0.0042824517,-0.0024321824,0.0009371085,-0.00011582038,-0.0009572967,0.0017395712,0.0026109102,-0.0014278722,5.3522643e-05,-0.0033820656,0.0031000224,-0.0013372945,0.0012427748,0.0024137264,0.0033611665,-0.0024753504,0.0033581546,-0.0013642141,-0.00525532,0.0010030876,-0.0010459324,0.0009392597,-0.0036168215,-0.0035983187,0.0003428011,-0.0016824432,-0.00043698255,-0.00069103175,0.0028693806,-0.0006015517,-0.0054690726,-0.0035187455,-0.0016641989,-0.0012384084,0.0020730984,-0.0045697037,-0.0021810145,-0.0045737014,0.0010325464,0.004340919,-0.0005980758,-0.0026957956,0.00036006083,0.0010437914,-0.00031229347,-0.0035299943,-0.00038670606,0.00053280307,-0.002893483,-0.0015845362,-0.001637997,-0.0030203613,0.002188566,-0.0010154175,-0.00160532,0.00089536014,0.0055114306,-0.00083825516,0.0003711245,-0.00083995867,0.0015596777,-0.0011409398,0.001293108,0.00052844506,0.005150559,-0.0037163314,0.0005214219,0.001789053,0.004772337,0.0050324756,-0.0015263226,-0.0020651703,0.0035477271,-0.00047553936,-0.0032288288,-0.0034036594,-0.001833693,0.0067028613,-0.0041917814,0.0042990623,-0.003870246
